Co./Last Name	Date	Customer PO	Item Number	Quantity	Description	Price
Briscoes Group NZ Ltd	19/05/2014	7002276599	vspbb37	12	Plastic Bath Brush 37cm	$1.51

Briscoes Group NZ Ltd	19/05/2014	7002276729	sasd	3	Sandstone Soap Dish (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002276729		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002276729		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002276729		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002276729	hetbrg	6	Heron Toilet Brush Grey (6)	$17.55
Briscoes Group NZ Ltd	19/05/2014	7002276729	pmb	2	Personal Mirror Barrell	$19.02
Briscoes Group NZ Ltd	19/05/2014	7002276729	astbrw	3	Acr Squ Toiletbrush White	$13.20
Briscoes Group NZ Ltd	19/05/2014	7002276729	asspw	6	Acr Squ Soap Pump  White	$8.17
Briscoes Group NZ Ltd	19/05/2014	7002276729	vsnbb35	6	Natural Bath Brush 35cm	$1.70
Briscoes Group NZ Ltd	19/05/2014	7002276729	vsnols	6	Natural Oval Loofah Sponge	$1.01
Briscoes Group NZ Ltd	19/05/2014	7002276729	vspbb37	12	Plastic Bath Brush 37cm	$1.51
Briscoes Group NZ Ltd	19/05/2014	7002276729	vspfwfc	6	Plastic Four Way Foot Care	$0.99
Briscoes Group NZ Ltd	19/05/2014	7002276729	vspsc	6	Plastic Shower Cap Single	$0.50

Briscoes Group NZ Ltd	19/05/2014	7002276881		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002276881	sasd	3	Sandstone Soap Dish (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002276881	satbr	3	Sandstone T/Brush (6)	$17.55
Briscoes Group NZ Ltd	19/05/2014	7002276881		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002276881		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002276881	hetubk	3	Heron Tumbler Black (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002276881	aom	6	Acrylic Organizer Mirror	$10.00
Briscoes Group NZ Ltd	19/05/2014	7002276881	atspw	6	Acr Twist Soap Pump White	$8.17
Briscoes Group NZ Ltd	19/05/2014	7002276881	pmms	2	Personal Mir Mens Shaving	$17.00
Briscoes Group NZ Ltd	19/05/2014	7002276881	vspbb37	12	Plastic Bath Brush 37cm	$1.51

Briscoes Group NZ Ltd	19/05/2014	7002277079	satu	3	Sandstone Tumbler (3)	$6.60
Briscoes Group NZ Ltd	19/05/2014	7002277079	sasd	3	Sandstone Soap Dish (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002277079	satbr	3	Sandstone T/Brush (6)	$17.55
Briscoes Group NZ Ltd	19/05/2014	7002277079	icsdbk	3	Ice Crystal Soap Dish Black (3	$5.36
Briscoes Group NZ Ltd	19/05/2014	7002277079	icsds	3	Ice Crystal Soap Di Silver (3)	$5.36
Briscoes Group NZ Ltd	19/05/2014	7002277079		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277079	brspg	6	Brampton Soap Pump Grey 6	$8.58
Briscoes Group NZ Ltd	19/05/2014	7002277079		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277079		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277079	brtug	3	Brampton Tumbler Grey (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002277079		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277079	hetubk	3	Heron Tumbler Black (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002277079	assdw	3	Acr Squ Soap Dish White	$4.00
Briscoes Group NZ Ltd	19/05/2014	7002277079	attuw	3	Acr Twist Tumbler White	$5.40
Briscoes Group NZ Ltd	19/05/2014	7002277079	atspw	6	Acr Twist Soap Pump White	$8.17
Briscoes Group NZ Ltd	19/05/2014	7002277079	attbb	3	Acr Twist Toothbrush Black	$6.60
Briscoes Group NZ Ltd	19/05/2014	7002277079	atspb	6	Acr Twist Soap Pump Black	$8.17
Briscoes Group NZ Ltd	19/05/2014	7002277079		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277079	vsnwbp	6	Natural Waffell Bath Pillow	$3.34
Briscoes Group NZ Ltd	19/05/2014	7002277079	vspbb37	12	Plastic Bath Brush 37cm	$1.51

Briscoes Group NZ Ltd	19/05/2014	7002277204	stsp	6	Stone Soap Pump (6)	$8.04
Briscoes Group NZ Ltd	19/05/2014	7002277204		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277204		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277204		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277204	hesdbk	3	Heron Soap Dish Black (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002277204		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277204		0		$0.00
Briscoes Group NZ Ltd	19/05/2014	7002277204	hetubk	3	Heron Tumbler Black (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002277204	hespg	6	Heron Soap Pump Grey (6)	$8.58
Briscoes Group NZ Ltd	19/05/2014	7002277204	hetug	3	Heron Tumbler Grey (3)	$6.44
Briscoes Group NZ Ltd	19/05/2014	7002277204	icspbk	6	Ice Crystal Soap Pump Blk (6)	$11.21
Briscoes Group NZ Ltd	19/05/2014	7002277204	pmr	2	Personal Mirror Rectangular	$19.02
Briscoes Group NZ Ltd	19/05/2014	7002277204	atsdw	3	Acr Twist Soap Dish White	$4.00
Briscoes Group NZ Ltd	19/05/2014	7002277204	pmtml	2	Personla Mir Travel Oval LED	$25.00
Briscoes Group NZ Ltd	19/05/2014	7002277204	vsbbdh	6	Bamboo Brush Double Headed	$3.54
Briscoes Group NZ Ltd	19/05/2014	7002277204	vsbbb35	6	Bamboo Bath Brush 35cm	$2.91
Briscoes Group NZ Ltd	19/05/2014	7002277204	vsnlwh	6	Natural Loofah on handle 35cm	$2.40
Briscoes Group NZ Ltd	19/05/2014	7002277204	vspbb37	12	Plastic Bath Brush 37cm	$1.51

BP OIL New Zealand	20/05/2014		bptcfw	8	BP T/C Flat White Fanatic	$7.00
BP OIL New Zealand	20/05/2014		bptcmm	8	BP T/C Macchito Mad	$7.00
BP OIL New Zealand	20/05/2014		bptc70d	8	BP T/C 70's design	$7.00

BP OIL New Zealand	20/05/2014	Jane	bptcev	8	BP T/C Evolution	$7.00
BP OIL New Zealand	20/05/2014	Jane	bptc70d	8	BP T/C 70's design	$7.00

BP OIL New Zealand	20/05/2014	John	bptcp	8	BP T/C Princess	$7.00
BP OIL New Zealand	20/05/2014	John	bptc70d	8	BP T/C 70's design	$7.00

BP OIL New Zealand	20/05/2014	Sharon	bptccml	8	BP T/C Changed My Life	$7.00
BP OIL New Zealand	20/05/2014	Sharon	bptcen	8	BP T/C Enviro	$7.00
BP OIL New Zealand	20/05/2014	Sharon	bptcfw	8	BP T/C Flat White Fanatic	$7.00
BP OIL New Zealand	20/05/2014	Sharon	bptcmm	8	BP T/C Macchito Mad	$7.00
BP OIL New Zealand	20/05/2014	Sharon		0		$0.00
BP OIL New Zealand	20/05/2014	Sharon	bptcp	8	BP T/C Princess	$7.00
BP OIL New Zealand	20/05/2014	Sharon	bptc70d	8	BP T/C 70's design	$7.00

BP OIL New Zealand	20/05/2014	Fiona	bptccml	8	BP T/C Changed My Life	$7.00

Briscoes Group NZ Ltd	20/05/2014	8110000010	astbw	-3	Acr Squ Toothbrush White	$6.60

Briscoes Group NZ Ltd	20/05/2014	8110000049	vdwgs250	-3	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	20/05/2014	8110000049	vdwgs350	-3	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	20/05/2014	8110000056	vdwgs250	-3	V Double Wall Glass set 250ml	$6.90

Rebel Sport	20/05/2014	3000531014	ys2lk	1	Yellowstone 2L  Kettle	$11.90

BP OIL New Zealand	20/05/2014	Claudette	bptcp	8	BP T/C Princess	$7.00
BP OIL New Zealand	20/05/2014	Claudette		0		$0.00

BP OIL New Zealand	20/05/2014		bptccml	16	BP T/C Changed My Life	$7.00
BP OIL New Zealand	20/05/2014		bptcen	16	BP T/C Enviro	$7.00
BP OIL New Zealand	20/05/2014		bptcmm	16	BP T/C Macchito Mad	$7.00
BP OIL New Zealand	20/05/2014		bptcfw	16	BP T/C Flat White Fanatic	$7.00

BP OIL New Zealand	21/05/2014	sam/Mary	bptcfw	8	BP T/C Flat White Fanatic	$7.00
BP OIL New Zealand	21/05/2014	sam/Mary	bptccml	8	BP T/C Changed My Life	$7.00
BP OIL New Zealand	21/05/2014	sam/Mary	bptcmm	8	BP T/C Macchito Mad	$7.00

BP OIL New Zealand	22/05/2014	Tommy	bptcfw	8	BP T/C Flat White Fanatic	$7.00
BP OIL New Zealand	22/05/2014	Tommy		0		$0.00

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	12	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	12	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	12	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40
Briscoes Group NZ Ltd	22/05/2014	4500065831		0		$0.00
Briscoes Group NZ Ltd	22/05/2014	4500065831		0		$0.00

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	12	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	6	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs250	12	V Double Wall Glass set 250ml	$6.90
Briscoes Group NZ Ltd	22/05/2014	4500065831	vdwgs350	6	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	23/05/2014	7002279998	satbr	3	Sandstone T/Brush (6)	$17.55
Briscoes Group NZ Ltd	23/05/2014	7002279998	icsds	3	Ice Crystal Soap Di Silver (3)	$5.36
Briscoes Group NZ Ltd	23/05/2014	7002279998		0		$0.00
Briscoes Group NZ Ltd	23/05/2014	7002279998	aocb	6	Acrylic Organizer Cos & Bath	$14.00
Briscoes Group NZ Ltd	23/05/2014	7002279998	asspb	6	Acy Squ Soap Pump Black	$8.17

Briscoes Group NZ Ltd	23/05/2014	7002280072	stsp	6	Stone Soap Pump (6)	$8.04
Briscoes Group NZ Ltd	23/05/2014	7002280072	satu	3	Sandstone Tumbler (3)	$6.60
Briscoes Group NZ Ltd	23/05/2014	7002280072	sasd	3	Sandstone Soap Dish (3)	$6.44
Briscoes Group NZ Ltd	23/05/2014	7002280072	icsds	3	Ice Crystal Soap Di Silver (3)	$5.36
Briscoes Group NZ Ltd	23/05/2014	7002280072	hesdbk	3	Heron Soap Dish Black (3)	$6.44
Briscoes Group NZ Ltd	23/05/2014	7002280072	hetubk	3	Heron Tumbler Black (3)	$6.44
Briscoes Group NZ Ltd	23/05/2014	7002280072	hetug	3	Heron Tumbler Grey (3)	$6.44
Briscoes Group NZ Ltd	23/05/2014	7002280072	vsnbb35	6	Natural Bath Brush 35cm	$1.70
Briscoes Group NZ Ltd	23/05/2014	7002280072	vsnlwh	6	Natural Loofah on handle 35cm	$2.40
Briscoes Group NZ Ltd	23/05/2014	7002280072	vspf	6	Plastic File	$0.54

Briscoes Group NZ Ltd	23/05/2014	7002279927	icsds	3	Ice Crystal Soap Di Silver (3)	$5.36
Briscoes Group NZ Ltd	23/05/2014	7002279927	icsps	6	Ice Crystal Soap Pump Silver 6	$11.21
Briscoes Group NZ Ltd	23/05/2014	7002279927		0		$0.00
Briscoes Group NZ Ltd	23/05/2014	7002279927	hespg	6	Heron Soap Pump Grey (6)	$8.58
Briscoes Group NZ Ltd	23/05/2014	7002279927	hetug	3	Heron Tumbler Grey (3)	$6.44
Briscoes Group NZ Ltd	23/05/2014	7002279927	icspbk	6	Ice Crystal Soap Pump Blk (6)	$11.21
Briscoes Group NZ Ltd	23/05/2014	7002279927	aoc	6	Acrylic Organizer Cosmetic	$8.50
Briscoes Group NZ Ltd	23/05/2014	7002279927	pmms	2	Personal Mir Mens Shaving	$17.00
Briscoes Group NZ Ltd	23/05/2014	7002279927	vsbbdh	6	Bamboo Brush Double Headed	$3.54

Briscoes Group NZ Ltd	23/05/2014	7002279999	vsdj	6	Volere Spa Diffuser Jasmine	$4.70
Briscoes Group NZ Ltd	23/05/2014	7002279999	vsdgt	6	Volere Spa Diffuser Green Tea	$4.70
Briscoes Group NZ Ltd	23/05/2014	7002279999	vsdl	6	Volere Spa Diffuser Lavender	$4.70
Briscoes Group NZ Ltd	23/05/2014	7002279999	vssl	6	Volere Spa Soap Lavender	$2.05
Briscoes Group NZ Ltd	23/05/2014	7002279999	vssvc	6	Volere Spa Soap Vanilla & Cin	$2.05

Briscoes Group NZ Ltd	23/05/2014	7002279926		0		$0.00
Briscoes Group NZ Ltd	23/05/2014	7002279926	vpt40	6	Volere Platinum Turin 40 pc (4	$69.23

BP OIL New Zealand	23/05/2014		bptcnzp	8	BP T/C Paddleboard	$7.00
BP OIL New Zealand	23/05/2014		bptcev	8	BP T/C Evolution	$7.00
BP OIL New Zealand	23/05/2014		bptcp	8	BP T/C Princess	$7.00
BP OIL New Zealand	23/05/2014		bptc70d	8	BP T/C 70's design	$7.00

Briscoes Group NZ Ltd	23/05/2014	7002287939	vdwgs350	12	V Double Wall Glass set 350ml	$8.40

Briscoes Group NZ Ltd	23/05/2014	7002288077	icspbk	6	Ice Crystal Soap Pump Blk (6)	$11.21
Briscoes Group NZ Ltd	23/05/2014	7002288077	atsdw	3	Acr Twist Soap Dish White	$4.00
Briscoes Group NZ Ltd	23/05/2014	7002288077	atsdb	3	Acr Twist Soap Dish Black	$4.00
Briscoes Group NZ Ltd	23/05/2014	7002288077	vspbb37	6	Plastic Bath Brush 37cm	$1.51

Briscoes Group NZ Ltd	23/05/2014	7002288011	sasd	3	Sandstone Soap Dish (3)	$6.44
Briscoes Group NZ Ltd	23/05/2014	7002288011	satbr	3	Sandstone T/Brush (6)	$17.55
Briscoes Group NZ Ltd	23/05/2014	7002288011	hespg	6	Heron Soap Pump Grey (6)	$8.58
Briscoes Group NZ Ltd	23/05/2014	7002288011	astbrw	3	Acr Squ Toiletbrush White	$13.20
Briscoes Group NZ Ltd	23/05/2014	7002288011	astub	3	Acr Squ Tumbler Black	$6.60

BP OIL New Zealand	26/05/2014	Andy	bptccml	8	BP T/C Changed My Life	$7.00
BP OIL New Zealand	26/05/2014	Andy	bptcen	8	BP T/C Enviro	$7.00
BP OIL New Zealand	26/05/2014	Andy	bptcfw	8	BP T/C Flat White Fanatic	$7.00
BP OIL New Zealand	26/05/2014	Andy	bptcmm	8	BP T/C Macchito Mad	$7.00
BP OIL New Zealand	26/05/2014	Andy		0		$0.00
BP OIL New Zealand	26/05/2014	Andy		0		$0.00
BP OIL New Zealand	26/05/2014	Andy		0		$0.00
BP OIL New Zealand	26/05/2014	Andy		0		$0.00

BP OIL New Zealand	26/05/2014	Danielle	bptccml	8	BP T/C Changed My Life	$7.00

Briscoes Group NZ Ltd	26/05/2014	7002280193		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280193	hetubk	3	Heron Tumbler Black (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002280193	hetbrg	6	Heron Toilet Brush Grey (6)	$17.55
Briscoes Group NZ Ltd	26/05/2014	7002280193	atsdb	3	Acr Twist Soap Dish Black	$4.00
Briscoes Group NZ Ltd	26/05/2014	7002280193	vsbbdh	6	Bamboo Brush Double Headed	$3.54
Briscoes Group NZ Ltd	26/05/2014	7002280193	vsbbb35	6	Bamboo Bath Brush 35cm	$2.91
Briscoes Group NZ Ltd	26/05/2014	7002280193	vspbb37	6	Plastic Bath Brush 37cm	$1.51

Briscoes Group NZ Ltd	26/05/2014	7002280417	sttb	6	Stone Toothbrush Holder (3)	$5.19
Briscoes Group NZ Ltd	26/05/2014	7002280417	brspg	6	Brampton Soap Pump Grey 6	$8.58
Briscoes Group NZ Ltd	26/05/2014	7002280417		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280417		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280417	brtug	3	Brampton Tumbler Grey (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002280417		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280417	hetubk	3	Heron Tumbler Black (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002280417	aocb	6	Acrylic Organizer Cos & Bath	$14.00
Briscoes Group NZ Ltd	26/05/2014	7002280417	assdw	3	Acr Squ Soap Dish White	$4.00
Briscoes Group NZ Ltd	26/05/2014	7002280417	atsdw	3	Acr Twist Soap Dish White	$4.00
Briscoes Group NZ Ltd	26/05/2014	7002280417	atsdb	3	Acr Twist Soap Dish Black	$4.00
Briscoes Group NZ Ltd	26/05/2014	7002280417	vsbbb35	6	Bamboo Bath Brush 35cm	$2.91
Briscoes Group NZ Ltd	26/05/2014	7002280417	vsnbb35	6	Natural Bath Brush 35cm	$1.70
Briscoes Group NZ Ltd	26/05/2014	7002280417	vsnlwh	6	Natural Loofah on handle 35cm	$2.40
Briscoes Group NZ Ltd	26/05/2014	7002280417	vsnwbp	6	Natural Waffell Bath Pillow	$3.34
Briscoes Group NZ Ltd	26/05/2014	7002280417	vspf	6	Plastic File	$0.54
Briscoes Group NZ Ltd	26/05/2014	7002280417	vspfwfc	6	Plastic Four Way Foot Care	$0.99
Briscoes Group NZ Ltd	26/05/2014	7002280417	vspsc	6	Plastic Shower Cap Single	$0.50

Briscoes Group NZ Ltd	26/05/2014	7002280633	stsp	6	Stone Soap Pump (6)	$8.04
Briscoes Group NZ Ltd	26/05/2014	7002280633		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280633	satbr	3	Sandstone T/Brush (6)	$17.55
Briscoes Group NZ Ltd	26/05/2014	7002280633		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280633	ictbs	3	Ice Crystal Toothbrush Sil (3)	$7.80
Briscoes Group NZ Ltd	26/05/2014	7002280633		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280633	brsdw	3	Brampton Soap Dish White (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002280633		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280633	brtbw	3	Brampton Toothbrush White (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002280633		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280633		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280633	assdb	3	Acr Squ Soap Dish Black	$4.00
Briscoes Group NZ Ltd	26/05/2014	7002280633	vsnbb35	6	Natural Bath Brush 35cm	$1.70
Briscoes Group NZ Ltd	26/05/2014	7002280633	vsnpsr	6	Natural Pumice Stone on Rope	$0.35

Briscoes Group NZ Ltd	26/05/2014	7002280979	stsp	6	Stone Soap Pump (6)	$8.04
Briscoes Group NZ Ltd	26/05/2014	7002280979		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280979	ictbrs	3	Ice Crystal Toilet Br Silver 6	$21.45
Briscoes Group NZ Ltd	26/05/2014	7002280979		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280979	brspg	6	Brampton Soap Pump Grey 6	$8.58
Briscoes Group NZ Ltd	26/05/2014	7002280979		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280979		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280979	ictub	3	Ice Crystal Tumbler Blue (3)	$7.80
Briscoes Group NZ Ltd	26/05/2014	7002280979	aom	6	Acrylic Organizer Mirror	$10.00
Briscoes Group NZ Ltd	26/05/2014	7002280979	assdw	3	Acr Squ Soap Dish White	$4.00
Briscoes Group NZ Ltd	26/05/2014	7002280979	attuw	3	Acr Twist Tumbler White	$5.40
Briscoes Group NZ Ltd	26/05/2014	7002280979	vsbbdh	6	Bamboo Brush Double Headed	$3.54
Briscoes Group NZ Ltd	26/05/2014	7002280979	vsnbb35	6	Natural Bath Brush 35cm	$1.70
Briscoes Group NZ Ltd	26/05/2014	7002280979	vspfwfc	6	Plastic Four Way Foot Care	$0.99

Briscoes Group NZ Ltd	26/05/2014	7002280758	sasp	6	Sandstone Soap Pump (6)	$8.58
Briscoes Group NZ Ltd	26/05/2014	7002280758	sasd	3	Sandstone Soap Dish (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002280758		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280758		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280758		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280758		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280758		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002280758	aocb	6	Acrylic Organizer Cos & Bath	$14.00
Briscoes Group NZ Ltd	26/05/2014	7002280758	vsnols	6	Natural Oval Loofah Sponge	$1.01
Briscoes Group NZ Ltd	26/05/2014	7002280758	vspsc	6	Plastic Shower Cap Single	$0.50

Briscoes Group NZ Ltd	26/05/2014	7002281461	satbr	3	Sandstone T/Brush (6)	$17.55
Briscoes Group NZ Ltd	26/05/2014	7002281461	icsd	3	Ice Crystal Soap Dish (3)	$5.36
Briscoes Group NZ Ltd	26/05/2014	7002281461		0		$0.00
Briscoes Group NZ Ltd	26/05/2014	7002281461	brtug	3	Brampton Tumbler Grey (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002281461	hesdbk	3	Heron Soap Dish Black (3)	$6.44
Briscoes Group NZ Ltd	26/05/2014	7002281461	hetug	3	Heron Tumbler Grey (3)	$6.44
